X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.004882711851145914,98.42528229570355,0.8158094485570823
2.0,2.0,train,9.026384623336295E-4,5.808010359731118,0.26856748946190545
3.0,3.0,train,0.004396011659950492,88.15394802282063,0.7819760438454508
4.0,4.0,train,0.0014035608383662144,9.093578469643496,0.3851101989222202
5.0,5.0,train,0.004396011659950492,88.15394802282063,0.7819760438454508
6.0,6.0,train,0.0029870141473823087,33.95457196551245,0.6447574187020733
7.0,7.0,train,0.003479473399629965,56.30454582990475,0.7004829519016265
8.0,8.0,train,0.0015995487270146326,11.07419045135122,0.42547921164905356
9.0,9.0,train,0.0023443927783664384,19.90598470052431,0.5561621512327779
10.0,10.0,train,0.004942401451380232,98.91951097103053,0.8195796690998418
11.0,11.0,train,0.00321671062398731,43.25683983532895,0.6719340706121418
12.0,12.0,train,3.5175290805926335E-4,1.7411408026096995,0.11474272043456246
13.0,13.0,train,0.001893432696980346,14.571236303749616,0.48110060904980523
14.0,14.0,train,0.0017797121048256164,13.270502179310377,0.4602465580724223
15.0,15.0,train,0.0019660202251674855,15.345375423329227,0.4939884211459795
16.0,16.0,train,0.0022502850460276165,19.20749402709888,0.5414514522131884
17.0,17.0,train,0.004660152475151303,93.59546122498301,0.8010438948476551
18.0,18.0,train,0.003438087708577846,53.19890642148329,0.6961570845646892
19.0,19.0,train,0.004112259716198321,77.12385099841303,0.7594517662777613
20.0,20.0,train,0.0035442032792035324,57.708688596904466,0.7071257220277241
21.0,21.0,train,0.003072557296675019,37.89239791709995,0.6551320810716776
22.0,22.0,train,0.0037535466356329902,65.44181161508102,0.7276169948873225
23.0,23.0,train,0.0045227151181793926,90.37598872906226,0.7913404136526995
24.0,24.0,train,0.003451378319880758,55.266059885167756,0.6975530620935411
25.0,25.0,train,0.002952267459968015,33.064788432957016,0.6404547366172595
26.0,26.0,train,0.0035442032792035324,57.708688596904466,0.7071257220277241
27.0,27.0,train,0.004660152475151303,93.59546122498301,0.8010438948476551
28.0,28.0,train,0.00566932427187421,100.0,0.8597506739221689
29.0,29.0,train,0.003438087708577846,53.19890642148329,0.6961570845646892
30.0,30.0,train,0.003072557296675019,37.89239791709995,0.6551320810716776
31.0,31.0,train,0.002922980332285832,31.597845138110802,0.6367876627396695
32.0,32.0,train,0.0034189651486314213,50.80066859726789,0.6941372368830083
33.0,33.0,train,0.0028155172793120856,26.151950458669905,0.6230087766047079
34.0,34.0,train,0.0030506608225623266,36.97515772201919,0.6525056898969505
35.0,35.0,train,0.0029870141473823087,33.95457196551245,0.6447574187020733
36.0,36.0,train,0.0029388255795776944,32.769513053944166,0.6387762832984831
37.0,37.0,train,0.004024727432644578,68.98542638748887,0.7520445201018459
38.0,38.0,train,0.0041872568034366535,80.84255845483278,0.7656219781537814
39.0,39.0,train,0.0036266909381582604,59.86426674382885,0.7153777882297055
40.0,40.0,train,0.004112259716198321,77.12385099841303,0.7594517662777613
41.0,41.0,train,0.0031941173621048355,41.3299691241235,0.6693558208598727
42.0,42.0,train,0.003447761976433595,54.92127067601828,0.697173856346936
43.0,43.0,train,0.0027150817918737287,24.476234459712217,0.6096587890392142
44.0,44.0,train,0.004429369564685856,89.0378568290713,0.7844814580949033
45.0,45.0,train,0.004882711851145914,98.42528229570355,0.8158094485570823
46.0,46.0,train,0.0031411303359896916,40.05702411224156,0.6632293960586182
47.0,47.0,train,0.003947306444935739,67.38807340372287,0.7453030535018066
48.0,48.0,train,0.0029557185405714227,33.65551779437382,0.6408844045883682
49.0,49.0,train,0.0035651526379227583,58.42118218514,0.7092438912819853
50.0,50.0,train,0.0028711933236232204,28.98932444504548,0.6302115759311115
51.0,51.0,train,0.0028711933236232204,28.98932444504548,0.6302115759311115
52.0,52.0,train,0.002223371622324349,18.534921423572357,0.5371554480345568
53.0,53.0,train,0.0034189651486314213,50.80066859726789,0.6941372368830083
54.0,54.0,train,0.003842734718205961,66.20641173595685,0.7359055284374441
55.0,55.0,train,0.002926394339631295,32.47583744344902,0.6372170529496153
56.0,56.0,train,9.829025760897472E-4,6.552516341255162,0.2886285864770676
57.0,57.0,train,0.0024621664938543324,21.601339122052785,0.5739091817981354
58.0,58.0,train,0.003186797532366651,40.69207296999357,0.6685161740513497
59.0,59.0,train,0.0031941173621048355,41.3299691241235,0.6693558208598727
60.0,60.0,train,0.0037454645108880046,62.820400766221255,0.7268531631203619
61.0,61.0,train,0.003072557296675019,37.89239791709995,0.6551320810716776
62.0,62.0,train,0.0037454645108880046,62.820400766221255,0.7268531631203619
63.0,63.0,train,0.003447761976433595,54.92127067601828,0.697173856346936
64.0,64.0,train,0.0032388089358988187,46.159247803963716,0.6744363891143288
65.0,65.0,train,0.004777098278108911,95.97803558374343,0.8089444346547898
66.0,66.0,train,0.00373397173596973,62.445118482450944,0.7257633049283587
67.0,67.0,train,0.0032690754963443894,47.13492837110353,0.6778327016596657
68.0,68.0,train,0.003342604555984338,49.112686334505504,0.6859367860268784
69.0,69.0,train,0.004429369564685856,89.0378568290713,0.7844814580949033
70.0,70.0,train,0.0041872568034366535,80.84255845483278,0.7656219781537814
71.0,71.0,train,0.0037454645108880046,62.820400766221255,0.7268531631203619
72.0,72.0,train,0.003002547692020124,34.85294172343867,0.646664245862155
73.0,73.0,train,0.0041462099720010115,79.59462304405689,0.7622648153326929
74.0,74.0,train,0.003689372363297048,60.96148494288416,0.7214926139588398
75.0,75.0,train,0.004332187350653077,85.09572513611944,0.7771009256774308
76.0,76.0,train,0.0028227220625443,26.999012209365947,0.6239487036157512
77.0,77.0,train,0.0024265128648165344,21.109935217601752,0.5686128507077085
78.0,78.0,train,0.0032257807547686804,45.18851526514863,0.6729634521419944
79.0,79.0,train,0.002124051648238806,16.78902938732511,0.5209504206114881
80.0,80.0,train,0.001906521176358377,14.761859918104818,0.4834484674802242
81.0,81.0,train,0.00321671062398731,43.25683983532895,0.6719340706121418
82.0,82.0,train,0.003213593918548426,41.97258503033737,0.6715796039964042
83.0,83.0,train,0.004024727432644578,68.98542638748887,0.7520445201018459
84.0,84.0,train,0.0015878605914583382,10.754331728909852,0.4231478233525475
85.0,85.0,train,0.003330792147635556,48.777503703897565,0.6846487485381525
86.0,86.0,train,0.0032343748879086975,45.51338864901675,0.6739358317767815
87.0,87.0,train,0.0017869213535915268,13.318742421362694,0.46159312228495764
88.0,88.0,train,9.333598294958787E-4,6.07090907590756,0.2763119177572576
89.0,89.0,train,0.00194875162883229,15.148790048659139,0.4909517250465172
90.0,90.0,train,0.003499543718747474,57.00367708799886,0.7025585849612306
91.0,91.0,train,0.003699708763092933,61.70013578121983,0.7224882772371914
92.0,92.0,train,0.0015526542937372382,10.281797704121999,0.4160680333363389
93.0,93.0,train,0.00323545147630488,45.8356117876382,0.6740574379735779
94.0,94.0,train,0.00170209281270233,12.38390022873653,0.4455335303310145
95.0,95.0,train,0.0020250330729102315,15.759428539996595,0.5042298017790167
96.0,96.0,train,0.0016342851087643214,11.561393726893282,0.43235248125765835
97.0,97.0,train,0.001031843985066793,7.208513044907699,0.3005899241842146
98.0,98.0,train,0.003773187946579686,65.82207890119967,0.7294643801446945
99.0,99.0,train,5.008443337856915E-4,2.5320343526747484,0.15931214523285997
100.0,100.0,train,0.0016388687438740632,11.676311888577857,0.4332532802593805
101.0,101.0,train,0.003426978123133785,52.169083508631054,0.6949852480279117
102.0,102.0,train,0.002997906458359926,34.552641841296584,0.6460955838757603
103.0,103.0,train,0.0040732853591113035,71.81220451633392,0.7561813673985
104.0,104.0,train,0.003978882935153122,68.18421499811225,0.7480744453574693
105.0,105.0,train,0.003186797532366651,40.69207296999357,0.6685161740513497
106.0,106.0,train,0.0042404090282245396,82.52280125198882,0.7698988804257773
107.0,107.0,train,0.0045227151181793926,90.37598872906226,0.7913404136526995
108.0,108.0,train,0.00321671062398731,43.25683983532895,0.6719340706121418
