x,y,species cloglog values
226.0,226.0,0.6021779
227.0,227.0,0.04143439
228.0,228.0,0.28689757
229.0,229.0,0.60750866
230.0,230.0,0.53244066
231.0,231.0,0.01570788
232.0,232.0,7.2343764E-6
233.0,233.0,0.50965405
234.0,234.0,2.8788481E-6
235.0,235.0,7.945773E-4
236.0,236.0,0.5561622
237.0,237.0,0.24194278
238.0,238.0,0.19859032
239.0,239.0,1.9069867E-4
240.0,240.0,0.09312978
241.0,241.0,0.21394229
242.0,242.0,0.5647338
243.0,243.0,0.6957957
244.0,244.0,0.094762325
245.0,245.0,0.060233675
246.0,246.0,0.09402545
247.0,247.0,2.6523188E-4
248.0,248.0,0.49398842
249.0,249.0,0.14070043
250.0,250.0,0.6156229
251.0,251.0,0.08061261
252.0,252.0,0.8089126
