Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.49102E-3,56.653545525,0.701679307,0.21875,0.551587302,0
3.49954E-3,57.003499897,0.702558585,0.216666667,0.555555556,0
3.5069E-3,57.354189413,0.703315252,0.214583333,0.55952381,0
3.5442E-3,57.708609741,0.707125722,0.2125,0.563492063,0
3.559E-3,58.06450939,0.708623044,0.210416667,0.583333333,0
3.56515E-3,58.421024654,0.709243891,0.208333333,0.583333333,0
3.57113E-3,58.778137543,0.709845331,0.20625,0.587301587,0
3.61709E-3,59.139846495,0.714429346,0.204166667,0.591269841,0
3.62669E-3,59.864224541,0.715377788,0.2,0.599206349,0
3.63477E-3,60.227701442,0.716173312,0.197916667,0.603174603,0
3.64677E-3,60.592378823,0.71735143,0.195833333,0.603174603,0
3.68937E-3,60.961316059,0.721492614,0.19375,0.607142857,0
3.69971E-3,61.700224172,0.722488277,0.189583333,0.615079365,0
3.71441E-3,62.071664721,0.723897828,0.1875,0.619047619,0
3.73397E-3,62.445061894,0.725763305,0.185416667,0.619047619,0
3.74546E-3,62.819608345,0.726853163,0.183333333,0.623015873,0
3.75186E-3,63.943887159,0.727457686,0.177083333,0.634920635,0
3.75355E-3,65.444799556,0.727616995,0.16875,0.650793651,0
3.77319E-3,65.822118351,0.72946438,0.166666667,0.654761905,0
3.84273E-3,66.206391823,0.735905528,0.164583333,0.658730159,0
3.93599E-3,66.599991079,0.74430266,0.1625,0.662698413,0
3.94731E-3,67.38832098,0.745303054,0.158333333,0.670634921,0
3.97888E-3,67.786209274,0.748074445,0.15625,0.674603175,0
3.97888E-3,68.184097567,0.748074445,0.152083333,0.674603175,0
3.98885E-3,68.582982443,0.748942845,0.152083333,0.682539683,0
4.02473E-3,68.985455186,0.75204452,0.15,0.686507937,0
4.02473E-3,70.595346159,0.75204452,0.139583333,0.686507937,0
4.03228E-3,70.998574531,0.752692853,0.139583333,0.706349206,0
4.07089E-3,71.405663633,0.755979011,0.1375,0.71031746,0
4.07329E-3,71.812992169,0.756181367,0.135416667,0.718253968,0
4.07329E-3,75.071620456,0.756181367,0.116666667,0.718253968,0
4.08976E-3,75.480595969,0.757568761,0.116666667,0.753968254,0
4.10683E-3,75.891279425,0.758999175,0.114583333,0.757936508,0
4.10684E-3,76.712646559,0.75899936,0.110416667,0.765873016,0
4.11226E-3,77.123872531,0.759451766,0.108333333,0.76984127,0
4.11226E-3,79.180002389,0.759451766,0.095833333,0.76984127,0
4.14621E-3,79.594623386,0.762264815,0.095833333,0.793650794,0
4.14621E-3,80.42386538,0.762264815,0.089583333,0.793650794,0
4.18726E-3,80.842591061,0.765621978,0.089583333,0.805555556,0
4.18726E-3,82.098768102,0.765621978,0.08125,0.805555556,0
4.24041E-3,82.522809005,0.76989888,0.08125,0.821428571,0
4.24041E-3,82.946849907,0.76989888,0.077083333,0.821428571,0
4.27001E-3,83.37385123,0.772247055,0.077083333,0.829365079,0
4.2813E-3,83.801981707,0.773136363,0.075,0.833333333,0
4.30282E-3,84.232263594,0.774821186,0.072916667,0.837301587,0
4.30282E-3,84.66254548,0.774821186,0.06875,0.837301587,0
4.33219E-3,85.095764215,0.777100926,0.06875,0.845238095,0
4.35301E-3,85.964283817,0.778703192,0.064583333,0.853174603,0
4.35405E-3,86.399688609,0.778782864,0.0625,0.857142857,0
4.35405E-3,86.835093401,0.778782864,0.058333333,0.857142857,0
4.39601E-3,87.274694567,0.781976044,0.058333333,0.865079365,0
4.39601E-3,88.153896899,0.781976044,0.052083333,0.865079365,0
4.41033E-3,88.594929999,0.783055076,0.052083333,0.876984127,0
4.42937E-3,89.037866956,0.784481458,0.05,0.880952381,0
4.42937E-3,89.923740869,0.784481458,0.04375,0.880952381,0
4.52272E-3,90.376012381,0.791340414,0.04375,0.892857143,0
4.52272E-3,91.280555404,0.791340414,0.0375,0.892857143,0
4.58425E-3,91.738980368,0.795742105,0.0375,0.904761905,0
4.66015E-3,92.663420579,0.801043895,0.033333333,0.912698413,0
4.66015E-3,93.595451074,0.801043895,0.027083333,0.912698413,0
4.77662E-3,94.073112779,0.808912575,0.027083333,0.924603175,0
4.77696E-3,94.550808924,0.808935377,0.025,0.936507937,0
4.77696E-3,95.506201215,0.808935377,0.01875,0.936507937,0
4.7771E-3,95.983911043,0.808944435,0.01875,0.948412698,0
4.88271E-3,96.472182228,0.815809449,0.016666667,0.964285714,0
4.88271E-3,98.425266968,0.815809449,0.00625,0.964285714,0
4.9424E-3,98.919507113,0.819579669,0.00625,0.984126984,0
5.1356E-3,99.433067573,0.831261971,0.004166667,0.988095238,0
5.66932E-3,100,0.859750674,0.002083333,0.988095238,0
5.66932E-3,100,0.859750674,0.002083333,1,0
